"","ID","Gender_MF","Gender","PCG_IRE","SCG_IRE","SCB_IRE","SCC_IRE","PCG_Educ","SCG_Educ","PCG_father_educ","PCG_mother_educ","SCG_father_educ","SCG_mother_educ","Agreeable_W3_YP","Extravert_W3_YP","Openness_W3_YP","Emo_Stability_W3_YP","Conscientious_W3_YP","Agreeable_W2_PCG","Extravert_W2_PCG","Openness_W2_PCG","Emo_Stability_W2_PCG","Conscientious_W2_PCG","Agreeable_W3_PCG","Extravert_W3_PCG","Openness_W3_PCG","Emo_Stability_W3_PCG","Conscientious_W3_PCG","Agreeable_W3_SCG","Extravert_W3_SCG","Openness_W3_SCG","Emo_Stability_W3_SCG","Conscientious_W3_SCG","English","Maths","Irish","History","French","Spanish","German","Arts_Craft_Design","Music","Home_Econ","Metalwork","Mater_Tech","Technology","Tech_Graphs","Business","Religious_Ed","CSPE","Science","Geography","Discussed_exams","Discussed_friends","Discussed_future","Discussed_teachers","Discussed_workload","Discussed_subjects","PCG_future_educ","SCG_future_educ","DEIS_binary","Progress_to_HEI","School_Type","Grinds"
"4669",6672000,2,0,1,0,1,1,3,4,1,1,1,3,6.5,6.5,7,5.5,6.5,6.5,1,6,5,3.5,7,3,6,4.5,4.5,7,3.5,6,7,5,2,4,3,4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,4,3,3,5,5,5,5,5,0,NA,2,2
"4670",6673000,2,0,1,1,1,1,3,3,2,4,2,2,4,6.5,6,5.5,3,5,6.5,7,6,3.5,6.5,7,7,6,2.5,4.5,6.5,6.5,5,5.5,3,4,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,NA,3,3,4,4,3,5,5,5,5,5,5,0,5,3,2
"4671",6674000,2,0,1,NA,1,1,4,NA,3,2,NA,NA,7,3.5,6.5,3,6.5,7,1,6.5,1.5,7,7,5,5,4.5,7,NA,NA,NA,NA,NA,5,4,4,3,4,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,4,4,5,5,5,5,5,5,6,NA,NA,NA,NA,2
"4672",6675000,2,0,1,1,1,1,5,5,1,1,3,4,3,4,6,4,2.5,2.5,4,5,1,4.5,5,4,6.5,5.5,4,4,6,6.5,4.5,3.5,5,5,5,5,4,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,4,5,4,4,4,4,5,5,5,6,6,0,5,3,1
"4673",6676000,2,0,1,1,1,1,3,3,2,2,1,1,4.5,6,5,4.5,6,4.5,4,5.5,3.5,1.5,2.5,5.5,4,4,5.5,5,5,5.5,2.5,4,3,4,4,4,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,3,4,4,1,2,2,1,2,2,5,5,0,NA,2,1
"4674",6677000,2,0,1,1,1,1,4,6,3,4,3,3,4,4,3.5,5.5,4.5,5,4,3.5,4,1.5,3.5,4,4,5.5,3.5,3,4.5,3.5,7,4,3,4,3,4,NA,NA,3,NA,NA,NA,4,NA,NA,4,NA,3,3,5,5,2,1,2,3,3,2,5,6,0,NA,2,2
"4675",6679000,2,0,1,1,1,1,6,5,1,1,1,3,5.5,3,6,5.5,6,3.5,2.5,3.5,7,1.5,7,6.5,6.5,7,7,5,4.5,4.5,5,6,5,4,4,4,NA,NA,2,4,NA,NA,NA,NA,NA,NA,2,2,2,4,4,3,4,3,4,4,4,6,5,0,NA,2,2
"4676",6680000,2,0,1,1,1,1,5,5,3,1,1,1,5,5,7,6,6,7,4.5,3.5,6.5,5.5,4.5,4,6.5,7,4.5,6,5,6,4.5,4,3,3,2,3,4,NA,NA,4,NA,3,NA,NA,NA,NA,3,2,NA,NA,3,3,3,4,4,4,3,5,5,0,NA,2,2
"4677",6682000,2,0,1,1,1,1,3,5,1,2,1,1,6.5,3,3.5,2.5,6,7,3,1,3.5,3.5,7,7,4.5,5.5,6.5,4.5,4,4.5,4,6,2,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,4,5,3,4,5,5,4,5,5,NA,NA,NA,2
"4678",6683000,2,0,1,1,1,1,5,3,3,2,4,3,4.5,7,5.5,5,7,7,4.5,7,4.5,4.5,4.5,6,6.5,4,6.5,7,4.5,6.5,6.5,6.5,4,4,4,4,NA,3,NA,4,NA,3,NA,NA,NA,NA,3,3,2,4,4,4,4,3,3,5,4,6,5,0,NA,2,1
"4679",6685000,2,0,1,NA,1,1,5,NA,2,3,NA,NA,5,5.5,5,5,6.5,7,1,3,6,6.5,6,4,6,7,6,NA,NA,NA,NA,NA,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,4,4,4,2,2,2,2,2,2,5,NA,0,5,3,1
"4680",6686000,2,0,1,0,1,1,4,4,1,1,2,3,3,2.5,5.5,5,6,1.5,1.5,3,5,4,4.5,5.5,6.5,6,5.5,5,4,2.5,6.5,4,5,4,4,5,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,3,4,4,5,5,4,5,5,5,5,5,6,NA,NA,NA,2
"4681",6687000,2,0,1,1,1,1,4,3,1,3,1,2,5.5,6,4.5,4,4.5,7,3.5,6.5,5,3.5,7,6.5,6,4.5,4,5,5,7,4,7,3,2,3,3,4,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,2,3,2,3,3,5,4,5,5,6,5,0,5,5,1
"4682",6688000,2,0,1,NA,1,1,3,NA,3,3,NA,NA,5,4.5,5,4,4,2.5,4.5,3,3,4.5,6,2.5,5.5,4.5,4,NA,NA,NA,NA,NA,2,4,3,3,NA,NA,4,NA,2,NA,NA,NA,NA,NA,1,4,2,3,3,4,4,4,4,5,5,5,NA,0,5,2,2
"4683",6689000,NA,NA,1,1,1,1,3,3,3,3,1,1,4.5,4,5.5,2,6.5,3.5,2,5.5,2.5,1.5,4.5,5,6,3,5,4,4.5,6,2.5,5.5,4,2,5,3,4,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,2,4,4,3,4,3,4,4,3,5,5,0,6,1,2
"4684",6690000,2,0,1,1,1,1,3,4,1,1,3,3,6,6,6,6,4.5,5.5,7,7,6.5,4,5,2.5,5.5,6.5,4,5,5,5,7,2,4,3,3,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,3,2,5,3,5,4,3,5,5,6,0,NA,2,1
"4685",6691000,2,0,1,1,1,1,3,4,1,2,1,1,6.5,6.5,6,6,5,1.5,7,3.5,7,3.5,4.5,7,7,7,4.5,6.5,3.5,7,6,6.5,4,4,3,4,4,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,4,3,4,NA,NA,NA,NA,NA,NA,NA,6,0,NA,2,2
"4686",6692000,2,0,1,1,1,1,4,5,1,2,1,1,5,5,6.5,2,4,7,4.5,3.5,3.5,7,7,5.5,7,6,6.5,6.5,6.5,6.5,6.5,5.5,4,4,3,4,4,3,NA,NA,2,NA,NA,NA,NA,NA,2,3,3,4,5,3,3,3,3,3,4,5,5,0,4,2,1
"4687",6694000,2,0,0,NA,1,1,2,NA,1,1,NA,NA,4,4,6,6,6,5,6,2,3.5,3,6,4,6,6,4.5,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,1,NA,NA,2,3,4,4,4,4,4,4,5,NA,0,NA,4,1
"4688",6695000,2,0,1,1,1,1,3,3,3,3,1,1,4,6,5,4,7,7,0.5,3.5,6,7,6,3,7,6.5,7,6.5,5,6.5,4.5,6.5,3,5,4,4,4,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,4,5,4,4,2,2,4,4,4,6,6,0,NA,2,2
"4689",6696000,2,0,0,0,0,1,5,4,2,3,2,2,5.5,4.5,6.5,5,4.5,7,4,2.5,6.5,7,7,2,5,5,7,6.5,4.5,6.5,5.5,6.5,4,2,3,4,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,3,4,4,4,5,5,5,4,4,5,6,5,NA,NA,NA,1
"4690",6697000,2,0,1,1,1,1,3,2,1,2,1,1,3.5,4.5,6,4,7,4,4.5,5.5,6,4,6,4.5,6,6,5.5,6,4.5,6,6,6,4,3,3,3,NA,NA,1,NA,NA,3,NA,NA,NA,NA,3,4,3,3,4,3,3,3,3,3,3,5,5,NA,NA,NA,2
"4691",6698000,2,0,0,1,1,1,6,3,4,4,3,3,5.5,4.5,6.5,6.5,6,7,2.5,7,4,2.5,6.5,4,7,4.5,5,7,4.5,7,7,3,3,2,4,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,3,NA,2,3,3,3,2,3,4,5,NA,0,6,1,1
"4692",6699000,2,0,1,1,1,1,3,4,1,3,1,3,4,3.5,5.5,4.5,5.5,6.5,5.5,5,4,5.5,5.5,4.5,5.5,6,4.5,5,4.5,5.5,6.5,6,3,4,4,3,NA,3,NA,NA,2,2,NA,NA,NA,NA,NA,2,4,3,3,2,2,3,2,4,3,5,5,0,5,2,2
"4693",6700000,2,0,1,1,1,1,3,3,1,3,1,4,5.5,5.5,5,4.5,5,6,5,7,5,7,5,4.5,5,2.5,4.5,7,3.5,5.5,4,5.5,2,4,4,2,3,NA,NA,3,1,NA,NA,NA,NA,NA,NA,1,2,2,5,4,4,4,4,5,5,5,5,0,5,2,1
"4694",6702000,2,0,1,NA,1,1,4,NA,2,3,NA,NA,6,4,4.5,5.5,5.5,7,4.5,7,7,7,7,3,7,5,7,NA,NA,NA,NA,NA,2,4,5,4,4,NA,NA,NA,NA,2,NA,NA,NA,3,NA,2,2,2,3,4,3,3,3,3,3,5,NA,0,6,1,2
"4695",6703000,2,0,1,NA,1,1,4,NA,1,3,NA,NA,4,2,6.5,3.5,5,6.5,1,6,3.5,3,5,1.5,5.5,3.5,5,NA,NA,NA,NA,NA,4,5,4,4,5,NA,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,4,5,4,3,4,3,3,6,NA,0,6,1,1
"4696",6704000,2,0,1,1,1,1,3,3,3,2,2,2,5.5,4.5,4.5,3,5.5,2,4,5,1.5,1.5,5,2.5,4.5,4.5,5,6.5,3.5,4,6.5,6.5,4,5,3,4,NA,3,NA,4,NA,NA,NA,3,NA,NA,NA,3,3,3,3,2,2,2,2,4,4,5,5,NA,NA,NA,2
"4697",6707000,2,0,1,1,1,1,3,3,1,2,2,3,3.5,2.5,4.5,1,5.5,7,4,3.5,2.5,4.5,3.5,2,4,1.5,2.5,4.5,1.5,3.5,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"4698",6708000,2,0,1,NA,1,1,5,NA,3,2,NA,NA,6.5,3,5.5,3,4,7,3,7,6.5,5,7,2,6.5,7,7,NA,NA,NA,NA,NA,5,4,4,5,NA,4,NA,NA,4,NA,NA,NA,NA,NA,4,NA,3,4,5,5,5,4,5,5,5,5,NA,0,4,2,1
"4699",6709000,2,0,0,NA,1,1,6,NA,4,4,NA,NA,6.5,3,6.5,6,3.5,6.5,3,2.5,1.5,0.5,6,4,6.5,5.5,4.5,NA,NA,NA,NA,NA,3,3,2,4,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,3,4,4,3,4,4,4,3,3,6,NA,0,6,1,2
"4700",6711000,2,0,1,NA,1,1,3,NA,4,NA,NA,NA,5.5,4,5,4,3.5,7,1.5,5,2.5,7,4,4.5,3,7,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,5,5,5,6,NA,0,4,2,1
"4701",6712000,2,0,1,1,1,1,3,3,2,2,1,1,5,3.5,5.5,4.5,6.5,7,0.5,5,1,7,7,4.5,7,6,7,6.5,4,5,6,7,4,4,4,5,4,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,4,4,4,5,5,5,5,5,5,6,6,0,5,2,2
"4702",6713000,2,0,1,1,1,1,5,3,3,1,4,3,5.5,3.5,5.5,3.5,4.5,3.5,0.5,1,4,2.5,6,3.5,4.5,3,5,6,4.5,5,4,5.5,2,2,NA,4,3,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,1,3,3,4,4,4,2,3,3,4,4,0,5,5,2
"4703",6714000,2,0,1,1,1,1,3,3,1,1,2,1,5.5,2.5,5.5,6,6,2,0.5,3,5.5,6.5,6.5,4,6,4,7,6,4,5.5,5.5,7,3,2,4,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,2,3,3,3,3,3,3,3,3,4,5,5,5,0,5,5,2
"4704",6715000,2,0,0,NA,1,1,6,NA,2,1,NA,NA,5.5,3,4,6,5.5,1.5,1,2.5,6.5,5,6.5,2,4,6.5,6,NA,NA,NA,NA,NA,5,4,5,5,NA,3,NA,NA,4,4,NA,NA,NA,NA,NA,NA,3,4,4,4,3,4,2,5,5,6,NA,NA,NA,NA,1
"4705",6716000,2,0,0,NA,1,1,2,NA,1,1,NA,NA,5,6.5,6,4.5,6,7,7,7,7,7,5.5,4.5,5.5,5.5,6,NA,NA,NA,NA,NA,3,3,4,5,NA,3,NA,2,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,5,5,4,1,NA,NA,NA,NA,1
"4706",6718000,2,0,1,NA,1,1,5,NA,NA,3,NA,NA,6,7,7,4,7,4,2,4,2,3.5,4.5,4,4,4,4.5,NA,NA,NA,NA,NA,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,3,3,2,5,4,4,5,5,5,5,NA,0,4,2,1
"4707",6719000,2,0,1,0,1,1,4,2,1,3,1,2,4,4.5,5.5,3.5,6,1.5,2,5.5,4,4,5,4.5,5,5.5,3,5,4.5,5.5,5.5,6,2,3,3,2,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,3,4,2,3,4,5,4,5,5,4,5,NA,NA,NA,2
"4708",6720000,2,0,1,1,1,1,6,6,3,1,1,1,7,4,6,1.5,3.5,1.5,2.5,4,4.5,2.5,6.5,4.5,5,4.5,4.5,7,2.5,3,4.5,5,4,5,4,5,5,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,5,5,4,4,4,4,4,4,6,6,0,4,2,1
"4709",6721000,2,0,1,NA,1,1,6,NA,4,3,NA,NA,4.5,2,5.5,1.5,2.5,7,1,7,6.5,4.5,7,4,7,4.5,5,NA,NA,NA,NA,NA,5,4,5,4,NA,NA,4,NA,4,NA,NA,NA,NA,NA,3,NA,4,4,5,3,3,3,3,3,3,6,NA,0,4,2,1
"4710",6722000,2,0,1,1,1,1,3,2,1,1,1,1,4.5,2.5,3.5,3.5,6.5,5,3.5,5,2.5,2.5,5,3.5,6,4.5,3,3,4,4.5,5,3.5,3,2,3,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,3,3,3,5,5,5,5,5,5,4,4,0,NA,5,2
"4711",6726000,2,0,1,1,1,1,3,3,1,1,1,2,5.5,6,6,6,5.5,3.5,3.5,7,7,5,6,6,4.5,7,4.5,6.5,6,4.5,7,4.5,3,2,4,4,NA,2,NA,NA,NA,3,NA,NA,NA,NA,2,2,3,3,3,5,4,5,5,5,5,5,6,0,4,3,1
"4712",6727000,2,0,1,NA,1,1,1,NA,4,2,NA,NA,4.5,4.5,6.5,4,6.5,7,2,7,6.5,3.5,7,5,7,6.5,7,NA,NA,NA,NA,NA,4,3,2,2,NA,2,NA,NA,3,NA,NA,NA,NA,NA,3,3,3,3,3,5,5,5,5,5,5,5,NA,0,4,3,2
"4713",6728000,2,0,1,1,1,1,2,2,1,1,1,2,4.5,5,5,4,5,7,1,3,5,5,7,4.5,7,4.5,4.5,6,2,5,5.5,4,3,3,2,4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,1,2,2,3,3,3,2,2,2,2,2,NA,5,0,4,3,2
"4714",6729000,2,0,1,NA,1,1,2,NA,1,1,NA,NA,5,5.5,4.5,2.5,4.5,1,7,7,4,4,5,6,6,4,5,NA,NA,NA,NA,NA,3,4,3,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,1,2,2,4,4,5,5,5,5,5,NA,0,5,5,2
"4715",6730000,2,0,1,1,1,1,6,6,1,1,1,1,5,3.5,5,3,4.5,7,1.5,5.5,1,4.5,6.5,6.5,6,6,4.5,6.5,5.5,5.5,4.5,6,4,5,5,5,4,NA,NA,3,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,2,2,3,4,4,5,5,NA,NA,NA,2
"4716",6731000,2,0,1,NA,1,1,6,NA,2,2,NA,NA,5.5,7,6,3.5,6,7,3.5,6.5,6.5,6.5,7,5.5,4.5,3.5,5.5,NA,NA,NA,NA,NA,3,4,4,3,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,4,4,4,4,6,NA,NA,NA,NA,1
"4717",6732000,2,0,1,1,1,1,4,5,4,4,2,1,5.5,4,4.5,6,5,1,4,5,3,2,5,4,4,5,3.5,4,5.5,4,4.5,4,4,3,4,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,2,3,4,4,3,4,4,4,4,5,5,5,5,NA,NA,NA,1
"4718",6733000,2,0,1,1,1,1,4,4,1,1,1,1,5,5,7,5.5,5,5,6.5,7,3.5,0.5,4.5,5.5,6.5,5.5,4.5,5.5,5,5,6,5,3,4,3,5,4,NA,NA,4,3,NA,NA,NA,NA,NA,NA,3,4,5,4,4,4,4,4,5,5,5,5,0,6,1,2
"4719",6734000,2,0,1,NA,1,1,5,NA,2,4,NA,NA,5,4,4.5,3,4.5,6.5,7,6.5,2.5,6.5,7,6,4.5,3.5,4.5,NA,NA,NA,NA,NA,3,4,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,3,4,4,2,5,2,2,4,5,6,NA,NA,NA,NA,1
"4720",6735000,2,0,1,1,1,1,3,4,1,2,1,1,4.5,6.5,4,3.5,7,6,7,7,7,4.5,7,7,7,5,7,4.5,5.5,6.5,5.5,5,4,2,4,4,NA,1,NA,3,NA,2,NA,NA,NA,NA,NA,2,4,3,4,4,5,3,5,5,5,5,5,NA,NA,NA,2
"4721",6736000,2,0,1,1,1,1,3,3,1,1,2,3,3.5,6.5,4,4.5,5,3,2.5,2.5,2.5,4,5.5,5.5,4.5,4,5,7,6.5,6.5,6.5,6,4,3,4,2,NA,4,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,3,4,4,4,4,4,4,4,4,NA,NA,NA,2
"4722",6738000,2,0,1,1,1,1,4,5,1,1,1,1,6,5.5,5,5,6,5,3,2.5,4,3.5,4.5,4.5,5,4,4.5,4.5,6.5,6,3.5,4.5,4,4,4,4,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,3,4,4,5,5,5,5,5,5,5,5,6,NA,NA,NA,1
"4723",6739000,2,0,1,1,1,1,4,3,1,1,1,1,4,3.5,4.5,2.5,3.5,5,3.5,5.5,4.5,1.5,5.5,5.5,4.5,3,4.5,4.5,4,3,3,4.5,3,NA,4,4,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,1,2,4,3,4,4,4,4,4,4,5,5,0,5,5,1
"4724",6740000,2,0,1,1,1,1,3,2,2,3,1,1,4.5,5,6.5,4.5,6,7,0.5,7,7,5,7,3.5,6,6.5,7,7,6,6,6.5,6.5,3,3,3,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,3,2,4,4,3,1,3,3,2,5,5,0,4,3,2
"4725",6741000,2,0,1,1,0,1,3,5,1,1,3,3,4.5,4.5,5,4,5,7,2.5,7,5,7,7,4.5,6.5,7,7,7,6,7,6,7,4,3,5,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,3,4,4,4,2,2,4,3,2,3,6,5,0,4,3,2
"4726",6742000,2,0,1,1,1,1,3,6,3,3,1,1,6,4,5.5,4,5,4.5,1.5,4,4,5,5,3.5,4,4.5,6.5,7,4.5,6.5,6.5,7,3,3,3,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,3,3,3,4,3,5,4,4,4,5,6,5,0,4,4,2
"4727",6745000,2,0,0,1,1,1,3,3,NA,2,4,2,4.5,4.5,6,4,5,7,5,7,5,5,5,7,4.5,7,6.5,6,5.5,7,5.5,7,5,5,5,5,NA,4,NA,NA,3,NA,NA,NA,NA,NA,4,4,4,5,5,5,4,4,4,5,5,5,6,0,5,5,1
"4728",6746000,2,0,1,NA,1,1,3,NA,3,4,NA,NA,3.5,3.5,5,3,6.5,7,1.5,7,7,6.5,6.5,5,4.5,7,7,NA,NA,NA,NA,NA,4,3,5,4,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,3,4,3,3,3,2,2,4,4,4,5,NA,0,5,5,2
"4729",6747000,2,0,1,1,1,1,5,4,1,1,1,1,6,4,6,4.5,6,6.5,1.5,3.5,1.5,7,7,5,6.5,6,7,6,3,6,4,5.5,5,3,3,4,NA,3,NA,2,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,5,5,4,4,4,6,6,0,5,5,2
"4730",6748000,2,0,1,NA,1,1,2,NA,2,3,NA,NA,5,4.5,5,4.5,5.5,6,7,3,3.5,5,6.5,6.5,6.5,6.5,6.5,NA,NA,NA,NA,NA,4,3,3,2,NA,2,NA,NA,NA,3,NA,NA,NA,NA,3,3,4,4,4,4,5,2,4,4,3,5,NA,0,5,5,2
"4731",6749000,2,0,1,1,1,1,5,2,NA,1,3,2,5,7,6.5,6.5,6,7,7,7,3.5,2.5,7,7,6,7,5,5,5,5.5,5,5.5,3,2,3,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,2,2,2,3,3,5,5,4,5,4,5,5,5,1,3,3,2
"4732",6750000,2,0,1,NA,1,1,6,NA,1,4,NA,NA,5,6,6,6,5.5,6,3,5,2.5,3,5,3.5,6,4.5,7,NA,NA,NA,NA,NA,3,3,2,4,3,NA,NA,2,NA,3,NA,NA,NA,NA,NA,2,4,4,3,3,2,4,4,5,5,5,NA,NA,NA,NA,2
"4733",6751000,2,0,1,NA,1,1,2,NA,2,2,NA,NA,3.5,6.5,6.5,4.5,7,7,6.5,3,6.5,2,4.5,3.5,7,6,7,NA,NA,NA,NA,NA,4,2,2,4,2,NA,NA,2,NA,NA,NA,2,NA,1,NA,3,4,3,2,5,5,5,5,5,4,5,NA,NA,NA,NA,1
"4734",6752000,2,0,0,1,1,1,3,6,1,1,2,3,5,5.5,6.5,3,5,3.5,3.5,2,7,1.5,7,2.5,5,1.5,7,6.5,4.5,7,3.5,5.5,5,4,4,4,NA,4,3,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,2,4,3,4,4,4,6,6,0,4,3,2
"4735",6753000,2,0,1,1,1,1,3,3,3,2,4,3,2.5,5,4.5,4.5,5,3,4.5,4,3.5,4.5,4.5,6.5,5.5,6.5,4,7,6.5,6.5,6.5,7,4,2,4,3,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,4,3,4,4,5,5,5,5,5,6,5,0,4,3,1
"4736",6754000,2,0,1,NA,1,1,3,NA,4,3,NA,NA,5.5,7,6.5,6.5,4,6.5,5.5,3.5,2,3.5,6.5,6.5,NA,4.5,NA,NA,NA,NA,NA,NA,5,4,4,5,NA,4,NA,4,NA,NA,NA,NA,NA,NA,3,4,3,5,4,3,5,4,5,5,5,5,NA,0,4,3,1
"4737",6755000,2,0,0,0,0,0,4,4,3,2,NA,3,5.5,4,6,4.5,4,7,3.5,3.5,3,3,5.5,4,7,5.5,6,6,3,5,4,5,5,3,3,5,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,4,4,3,3,2,4,4,4,6,6,1,NA,3,1
"4738",6757000,2,0,1,1,1,1,3,5,1,3,1,1,4,3,6,5,4.5,7,5,3.5,5,7,4,3.5,6,3,4.5,4.5,3,6,2.5,5.5,4,3,4,5,NA,NA,4,NA,NA,3,NA,NA,NA,NA,3,2,3,3,3,5,4,4,5,5,5,5,5,0,4,2,2
"4739",6758000,2,0,1,1,1,1,5,5,1,3,1,2,4.5,5.5,6.5,2.5,3,1,7,7,6.5,5,4,2.5,4.5,2,5.5,4.5,4,4,3,4.5,5,4,5,5,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,4,4,5,5,4,4,4,4,4,4,5,5,0,3,5,2
"4740",6760000,2,0,0,1,1,1,5,5,4,4,4,2,6,6,6.5,6.5,4.5,3.5,3,2,7,7,7,4.5,7,6.5,5.5,5.5,7,7,5.5,4,3,4,3,4,NA,NA,3,4,NA,NA,NA,NA,NA,NA,2,3,3,2,4,4,4,4,5,5,5,6,6,0,6,1,1
"4741",6761000,2,0,0,1,1,1,5,5,4,4,4,2,4,3.5,2.5,2.5,4,4,3.5,6,1,1.5,7,5.5,4,4.5,3,5,6,6.5,2.5,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,4,5,5,5,5,5,5,6,6,0,6,1,1
"4742",6762000,2,0,1,1,1,1,4,4,3,4,4,3,5,4,6.5,3,6,6.5,1,3,6.5,7,7,4.5,4,4.5,6,6.5,6,5,4.5,7,4,4,4,5,4,NA,NA,NA,4,3,NA,NA,NA,NA,3,3,4,4,4,2,2,4,3,5,5,6,6,0,5,2,1
"4743",6766000,2,0,0,0,1,1,2,2,3,3,1,2,7,6.5,4.5,3,5,7,4.5,3.5,7,7,4.5,7,6,7,4.5,5,6.5,6,4.5,5.5,3,2,3,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,2,2,2,4,4,3,2,4,4,4,5,5,0,6,2,2
"4744",6767000,2,0,1,1,1,1,4,5,2,2,1,3,6.5,7,4,7,7,3,3.5,7,7,6.5,6.5,6,6.5,7,5.5,7,7,5.5,7,7,5,5,5,5,5,NA,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,5,4,5,3,5,5,5,6,5,0,6,2,1
"4745",6768000,2,0,1,NA,1,1,3,NA,1,1,NA,NA,4.5,4.5,6,6.5,3,2,2.5,1,3,1,4.5,3.5,4.5,6,4,NA,NA,NA,NA,NA,4,4,2,3,3,NA,NA,NA,3,3,NA,3,NA,NA,NA,NA,3,4,4,5,3,5,5,5,5,6,NA,1,4,3,2
"4746",6770000,2,0,1,1,1,1,5,3,1,1,1,1,4.5,6.5,7,6,6,3.5,3.5,3.5,3,1.5,7,5,7,7,7,6.5,6.5,6.5,6.5,7,3,3,3,3,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,2,4,3,2,5,4,5,5,5,5,6,5,0,5,2,1
"4747",6773000,2,0,1,1,1,1,3,3,1,NA,4,4,4,4.5,4,3,4.5,7,7,7,4.5,5,7,3,3.5,2,4,7,4,5,5,4.5,2,4,3,3,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,3,3,3,4,4,4,4,5,3,5,5,6,0,6,2,1
"4748",6776000,2,0,1,1,1,1,5,5,3,1,2,3,4,5,7,6,7,7,7,7,5,7,7,7,7,6.5,7,7,7,7,7,7,5,5,5,5,4,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,3,5,5,5,5,5,5,5,5,6,5,0,6,2,2
"4749",6779000,2,0,1,1,1,1,3,3,2,2,3,2,5.5,6,5.5,6.5,6,7,4.5,6,5,7,7,4.5,7,3.5,5.5,6.5,5,6.5,4,7,4,2,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2,3,3,3,4,4,5,4,5,5,5,5,5,0,6,2,1
"4750",6780000,2,0,1,1,1,1,3,4,1,1,1,1,5,5,5.5,5.5,5.5,3.5,0.5,3.5,4,4,7,4.5,7,6,6.5,5.5,6.5,6.5,7,7,4,4,4,5,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,2,4,5,4,5,4,3,5,5,6,6,NA,NA,NA,1
